module,type,name,res_id,src,value
mrp,model,"ir.actions.act_window,help",mrp.mrp_production_action,"<p class=""oe_view_nocontent_create"">
                Click to create a manufacturing order. 
              </p><p>
                A manufacturing order, based on a bill of materials, will
                consume raw materials and produce finished products.
              </p><p>
                Manufacturing orders are usually proposed automatically based
                on customer requirements or automated rules like the minimum
                stock rule.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Click to create a manufacturing order. 
              </p><p>
                A manufacturing order, based on a bill of materials, will
                consume raw materials and produce finished products.
              </p><p>
                Manufacturing orders are usually proposed automatically based
                on customer requirements or automated rules like the minimum
                stock rule.
              </p>
            "
mrp,model,"ir.actions.act_window,help",mrp.mrp_property_action,"<p class=""oe_view_nocontent_create"">
                Click to create a new property.
              </p><p>
                The Properties in Odoo are used to select the right bill of
                materials for manufacturing a product when you have different
                ways of building the same product.  You can assign several
                properties to each bill of materials.  When a salesperson
                creates a sales order, they can relate it to several properties
                and Odoo will automatically select the BoM to use according
                the needs.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Click to create a new property.
              </p><p>
                The Properties in Odoo are used to select the right bill of
                materials for manufacturing a product when you have different
                ways of building the same product.  You can assign several
                properties to each bill of materials.  When a salesperson
                creates a sales order, they can relate it to several properties
                and Odoo will automatically select the BoM to use according
                the needs.
              </p>
            "
mrp,model,"ir.actions.act_window,help",mrp.mrp_routing_action,"<p class=""oe_view_nocontent_create"">
                Click to create a routing.
              </p><p>
                Routings allow you to create and manage the manufacturing
                operations that should be followed within your work centers in
                order to produce a product.  They are attached to bills of
                materials that will define the required raw materials.
              </p>
            ","<p class=""oe_view_nocontent_create"">
               单击 创建工艺路线.
              </p><p>
                工艺路线允许你建立和管理为生产产品而在工作中心进行的制造作业. 
                他们附加在定义了所需原材料的BOM中。
              </p>
            "
mrp,model,"ir.actions.act_window,help",mrp.mrp_production_action_planning,"<p class=""oe_view_nocontent_create"">
                Click to start a new manufacturing order. 
              </p><p>
                A manufacturing order, based on a bill of materials, will
                consume raw materials and produce finished products.
              </p><p>
                Manufacturing orders are usually proposed automatically based
                on customer requirements or automated rules like the minimum
                stock rule.
              </p>
            ","<p class=""oe_view_nocontent_create"">
                Click to start a new manufacturing order. 
              </p><p>
                A manufacturing order, based on a bill of materials, will
                consume raw materials and produce finished products.
              </p><p>
                Manufacturing orders are usually proposed automatically based
                on customer requirements or automated rules like the minimum
                stock rule.
              </p>
            "
mrp,help,"mrp.bom,product_efficiency",0,A factor of 0.9 means a loss of 10% during the production process.,A factor of 0.9 means a loss of 10% during the production process.
mrp,help,"mrp.bom.line,product_efficiency",0,A factor of 0.9 means a loss of 10% within the production process.,指标值为0.9意味着生产过程中损耗了10%
mrp,field,"mrp.bom,active",0,Active,有效
mrp,field,"mrp.routing,active",0,Active,有效
mrp,code,addons/mrp/wizard/change_production_qty.py,68,Active Id not found,Active Id 找不到
mrp,sql_constraint,mrp.bom.line,0,"All product quantities must be greater than 0.
You should install the mrp_byproduct module if you want to manage extra products on BoMs !","所有的产品数量必须大于0。
如果你要在BOM上面管理额外的产品，你要安装mrp_byproduct模块。"
mrp,field,"mrp.config.settings,module_mrp_operations",0,Allow detailed planning of work order,运行工作中心的详细计划
mrp,field,"mrp.config.settings,group_mrp_properties",0,Allow several bill of materials per products using properties,使用属性，每个产品允许几个bom
mrp,help,"mrp.config.settings,module_mrp_repair",0,"Allows to manage all product repairs.
* Add/remove products in the reparation
* Impact for stocks
* Invoicing (products and/or services)
* Warranty concept
* Repair quotation report
* Notes for the technician and for the final customer.
-This installs the module mrp_repair.","Allows to manage all product repairs.
* Add/remove products in the reparation
* Impact for stocks
* Invoicing (products and/or services)
* Warranty concept
* Repair quotation report
* Notes for the technician and for the final customer.
-This installs the module mrp_repair."
mrp,selection,"mrp.workcenter.load,measure_unit",0,Amount in cycles,循环金额
mrp,selection,"mrp.workcenter.load,measure_unit",0,Amount in hours,工时金额
mrp,field,"mrp.workcenter.load,measure_unit",0,Amount measuring unit,运行时间表示方式
mrp,field,"mrp.workcenter,costs_journal_id",0,Analytic Journal,分析分类账
mrp,view,mrp.config.settings,mrp.view_mrp_config,Apply,应用
mrp,view,change.production.qty,mrp.view_change_production_qty_wizard,Approve,批准
mrp,help,"product.template,produce_delay",0,"Average delay in days to produce this product. In the case of multi-level BOM, the manufacturing lead times of the components will be added.","Average delay in days to produce this product. In the case of multi-level BOM, the manufacturing lead times of the components will be added."
mrp,selection,"mrp.production,state",0,Awaiting Raw Materials,等待原材料
mrp,view,website,mrp.report_mrpbomstructure,BOM Name,BOM名称
mrp,help,"mrp.bom.line,attribute_value_ids",0,BOM Product Variants needed form apply this line.,BOM Product Variants needed form apply this line.
mrp,view,website,mrp.report_mrpbomstructure,BOM Ref,物料表编号
mrp,model,"ir.actions.report.xml,name",mrp.action_report_bom_structure,BOM Structure,物料清单结构
mrp,view,website,mrp.report_mrpbomstructure,BOM Structure,物料清单结构
mrp,field,"mrp.bom.line,child_line_ids",0,BOM lines of the referred bom,BOM lines of the referred bom
mrp,code,addons/mrp/stock.py,44,"Because the product %s requires it, you must assign a serial number to your raw material %s to proceed further in your production. Please use the 'Produce' button to do so.","Because the product %s requires it, you must assign a serial number to your raw material %s to proceed further in your production. Please use the 'Produce' button to do so."
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Bill Of Material,物料清单
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Bill Of Material,物料清单
mrp,view,website,mrp.report_mrporder,Bill Of Material,物料清单
mrp,model,"ir.model,name",mrp.model_mrp_bom,Bill of Material,物料清单
mrp,view,mrp.bom,mrp.mrp_bom_form_view,Bill of Material,物料清单
mrp,field,"mrp.production,bom_id",0,Bill of Material,物料清单
mrp,model,"ir.actions.act_window,name",mrp.mrp_bom_form_action2,Bill of Material Components,物料清单组件
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_bom_form_action2,Bill of Material Components,物料清单组件
mrp,model,"ir.actions.act_window,name",mrp.mrp_bom_form_action,Bill of Materials,物料清单
mrp,model,"ir.actions.act_window,name",mrp.product_open_bom,Bill of Materials,物料清单
mrp,model,"ir.actions.act_window,name",mrp.template_open_bom,Bill of Materials,物料清单
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_bom_form_action,Bill of Materials,物料清单
mrp,view,mrp.bom.line,mrp.mrp_bom_tree_view,Bill of Materials,物料清单
mrp,view,product.product,mrp.product_product_form_view_bom_button,Bill of Materials,物料清单
mrp,view,product.template,mrp.product_template_form_view_bom_button,Bill of Materials,物料清单
mrp,field,"product.template,bom_ids",0,Bill of Materials,物料清单
mrp,model,"ir.actions.act_window,name",mrp.action2,Bill of Materials Structure,物料清单结构
mrp,help,"mrp.production,bom_id",0,Bill of Materials allow you to define the list of required raw materials to make a finished product.,BOM 允许你定义生产成品所需原料的列表。
mrp,field,"procurement.order,bom_id",0,BoM,BoM
mrp,code,addons/mrp/mrp.py,301,"BoM ""%s"" contains a BoM line with a product recursion: ""%s"".","BoM ""%s"" contains a BoM line with a product recursion: ""%s""."
mrp,code,addons/mrp/mrp.py,327,"BoM ""%s"" contains a phantom BoM line but the product ""%s"" does not have any BoM defined.","BoM ""%s"" contains a phantom BoM line but the product ""%s"" does not have any BoM defined."
mrp,field,"mrp.bom.line,type",0,BoM Line Type,BoM Line Type
mrp,field,"mrp.bom,bom_line_ids",0,BoM Lines,BOM明细
mrp,field,"mrp.bom,type",0,BoM Type,物料清单类型
mrp,code,addons/mrp/stock.py,259,Can't find any generic Manufacture route.,Can't find any generic Manufacture route.
mrp,view,change.production.qty,mrp.view_change_production_qty_wizard,Cancel,取消
mrp,view,mrp.config.settings,mrp.view_mrp_config,Cancel,取消
mrp,view,mrp.product.produce,mrp.view_mrp_product_produce_wizard,Cancel,取消
mrp,view,mrp.product_price,mrp.view_mrp_product_price_wizard,Cancel,取消
mrp,view,mrp.workcenter.load,mrp.view_mrp_workcenter_load_wizard,Cancel,取消
mrp,view,stock.move.consume,mrp.view_stock_move_consume_wizard,Cancel,取消
mrp,view,mrp.production,mrp.mrp_production_form_view,Cancel Production,取消生产
mrp,selection,"mrp.production,state",0,Cancelled,已取消
mrp,code,addons/mrp/stock.py,183,Cannot consume a move with negative or zero quantity.,Cannot consume a move with negative or zero quantity.
mrp,code,addons/mrp/mrp.py,618,Cannot delete a manufacturing order in state '%s'.,不能删除'%s'状态的制造订单。
mrp,code,addons/mrp/mrp.py,692,Cannot find a bill of material for this product.,找不到这个产品的BOM
mrp,code,addons/mrp/wizard/change_production_qty.py,83,Cannot find bill of material for this product.,不能找到这个产品的BOM
mrp,code,addons/mrp/wizard/change_production_qty.py,88,Cannot find bill of material for this product.,不能找到这个产品的BOM
mrp,view,mrp.workcenter,mrp.mrp_workcenter_view,Capacity Information,能力信息
mrp,field,"mrp.workcenter,capacity_per_cycle",0,Capacity per Cycle,每循环能力
mrp,view,change.production.qty,mrp.view_change_production_qty_wizard,Change Product Qty,改变产品数量
mrp,model,"ir.actions.act_window,name",mrp.action_change_production_qty,Change Product Qty,改变产品数量
mrp,view,change.production.qty,mrp.view_change_production_qty_wizard,Change Quantity,修改数量
mrp,model,"ir.model,name",mrp.model_change_production_qty,Change Quantity of Products,修改产成品数量
mrp,view,mrp.production,mrp.mrp_production_form_view,Check Availability,检查可用
mrp,field,"mrp.routing,code",0,Code,编码
mrp,model,"ir.model,name",mrp.model_res_company,Companies,公司
mrp,field,"mrp.bom,company_id",0,Company,公司
mrp,field,"mrp.production,company_id",0,Company,公司
mrp,field,"mrp.routing,company_id",0,Company,公司
mrp,field,"mrp.routing.workcenter,company_id",0,Company,公司
mrp,view,mrp.workcenter,mrp.view_mrp_workcenter_search,Company,公司
mrp,field,"report.mrp.inout,company_id",0,Company,公司
mrp,code,addons/mrp/report/price.py,141,Components,部件
mrp,view,mrp.bom,mrp.mrp_bom_form_view,Components,部件
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Components,部件
mrp,view,mrp.bom.line,mrp.mrp_bom_component_tree_view,Components,部件
mrp,view,product.template,mrp.product_template_search_view_procurment,Components,部件
mrp,code,addons/mrp/report/price.py,189,Components Cost of %s %s,部件成本：%s %s
mrp,code,addons/mrp/report/price.py,141,Components suppliers,部件供应商
mrp,view,mrp.production,mrp.mrp_production_form_view,Compute Data,计算数据
mrp,model,"ir.ui.menu,name",mrp.menu_mrp_configuration,Configuration,设置
mrp,model,"ir.actions.act_window,name",mrp.action_mrp_configuration,Configure Manufacturing,配置制造
mrp,view,mrp.config.settings,mrp.view_mrp_config,Configure Manufacturing,配置制造
mrp,view,mrp.product.produce,mrp.view_mrp_product_produce_wizard,Confirm,确认
mrp,view,mrp.production,mrp.mrp_production_form_view,Confirm Production,确认生产
mrp,selection,"mrp.product.produce,mode",0,Consume & Produce,投料并产出
mrp,view,mrp.product.produce,mrp.view_mrp_product_produce_wizard,Consume Lines,Consume Lines
mrp,model,"ir.actions.act_window,name",mrp.move_consume,Consume Move,Consume Move
mrp,view,stock.move.consume,mrp.view_stock_move_consume_wizard,Consume Move,Consume Move
mrp,selection,"mrp.product.produce,mode",0,Consume Only,投料
mrp,model,"ir.model,name",mrp.model_stock_move_consume,Consume Products,消耗的产品
mrp,view,mrp.production,mrp.mrp_production_form_view,Consume Products,消耗的产品
mrp,view,stock.move.consume,mrp.view_stock_move_consume_wizard,Consume Products,消耗的产品
mrp,view,mrp.production,mrp.mrp_production_form_view,Consumed Products,消耗的产品
mrp,field,"mrp.production,move_lines2",0,Consumed Products,消耗的产品
mrp,view,website,mrp.report_mrporder,Consumed Products,消耗的产品
mrp,field,"stock.move,consumed_for",0,Consumed for,Consumed for
mrp,code,addons/mrp/report/price.py,141,Cost Price per Unit of Measure,每一计量单位的成本价格
mrp,code,addons/mrp/report/price.py,148,Cost Structure,成本结构
mrp,model,"ir.actions.report.xml,name",mrp.report_cost_structure,Cost Structure,成本结构
mrp,field,"mrp.workcenter,costs_cycle",0,Cost per cycle,每循环成本
mrp,field,"mrp.workcenter,costs_hour",0,Cost per hour,每小时成本
mrp,view,mrp.workcenter,mrp.mrp_workcenter_view,Costing Information,成本信息
mrp,field,"change.production.qty,create_uid",0,Created by,创建者
mrp,field,"mrp.bom,create_uid",0,Created by,创建者
mrp,field,"mrp.bom.line,create_uid",0,Created by,创建者
mrp,field,"mrp.config.settings,create_uid",0,Created by,创建者
mrp,field,"mrp.product.produce,create_uid",0,Created by,创建者
mrp,field,"mrp.product.produce.line,create_uid",0,Created by,创建者
mrp,field,"mrp.product_price,create_uid",0,Created by,创建者
mrp,field,"mrp.production,create_uid",0,Created by,创建者
mrp,field,"mrp.production.product.line,create_uid",0,Created by,创建者
mrp,field,"mrp.production.workcenter.line,create_uid",0,Created by,创建者
mrp,field,"mrp.property,create_uid",0,Created by,创建者
mrp,field,"mrp.property.group,create_uid",0,Created by,创建者
mrp,field,"mrp.routing,create_uid",0,Created by,创建者
mrp,field,"mrp.routing.workcenter,create_uid",0,Created by,创建者
mrp,field,"mrp.workcenter,create_uid",0,Created by,创建者
mrp,field,"mrp.workcenter.load,create_uid",0,Created by,创建者
mrp,field,"stock.move.consume,create_uid",0,Created by,创建者
mrp,field,"change.production.qty,create_date",0,Created on,创建于
mrp,field,"mrp.bom,create_date",0,Created on,创建于
mrp,field,"mrp.bom.line,create_date",0,Created on,创建于
mrp,field,"mrp.config.settings,create_date",0,Created on,创建于
mrp,field,"mrp.product.produce,create_date",0,Created on,创建于
mrp,field,"mrp.product.produce.line,create_date",0,Created on,创建于
mrp,field,"mrp.product_price,create_date",0,Created on,创建于
mrp,field,"mrp.production,create_date",0,Created on,创建于
mrp,field,"mrp.production.product.line,create_date",0,Created on,创建于
mrp,field,"mrp.production.workcenter.line,create_date",0,Created on,创建于
mrp,field,"mrp.property,create_date",0,Created on,创建于
mrp,field,"mrp.property.group,create_date",0,Created on,创建于
mrp,field,"mrp.routing,create_date",0,Created on,创建于
mrp,field,"mrp.routing.workcenter,create_date",0,Created on,创建于
mrp,field,"mrp.workcenter,create_date",0,Created on,创建于
mrp,field,"mrp.workcenter.load,create_date",0,Created on,创建于
mrp,field,"stock.move.consume,create_date",0,Created on,创建于
mrp,field,"mrp.workcenter,costs_cycle_account_id",0,Cycle Account,循环科目
mrp,code,addons/mrp/report/price.py,132,Cycles Cost,循环成本
mrp,help,"mrp.bom,message_last_post",0,Date of the last message posted on the record.,发布到记录上的最后信息的日期
mrp,help,"mrp.production,message_last_post",0,Date of the last message posted on the record.,发布到记录上的最后信息的日期
mrp,help,"mrp.production.workcenter.line,message_last_post",0,Date of the last message posted on the record.,发布到记录上的最后信息的日期
mrp,selection,"mrp.workcenter.load,time_unit",0,Day by day,逐日
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Default Unit of Measure,默认计量单位
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Default Unit of Measure,默认计量单位
mrp,field,"mrp.config.settings,module_product_manufacturer",0,Define manufacturers on products ,定义产品的制造商 
mrp,field,"mrp.property,description",0,Description,说明
mrp,field,"mrp.property.group,description",0,Description,说明
mrp,field,"mrp.routing,note",0,Description,说明
mrp,field,"mrp.routing.workcenter,note",0,Description,说明
mrp,field,"mrp.workcenter,note",0,Description,说明
mrp,help,"mrp.workcenter,note",0,Description of the Work Center. Explain here what's a cycle according to this Work Center.,工作中心的描述。在这里输入这个工作中心的简介。
mrp,view,mrp.production,mrp.mrp_production_form_view,Destination Loc.,目标库位
mrp,view,website,mrp.report_mrporder,Destination Location,目标库位
mrp,selection,"mrp.production,state",0,Done,完成
mrp,field,"mrp.production,date_finished",0,End Date,结束日期
mrp,code,addons/mrp/mrp.py,692,Error!,Error!
mrp,code,addons/mrp/stock.py,183,Error!,Error!
mrp,code,addons/mrp/stock.py,259,Error!,Error!
mrp,code,addons/mrp/wizard/change_production_qty.py,83,Error!,Error!
mrp,code,addons/mrp/wizard/change_production_qty.py,88,Error!,Error!
mrp,view,mrp.production,mrp.mrp_production_form_view,Extra Information,额外信息
mrp,help,"mrp.workcenter,costs_cycle_account_id",0,Fill this only if you want automatic analytic accounting entries on production orders.,如果你要自动在生产订单进行分析会计，只需填入这里
mrp,help,"mrp.workcenter,costs_hour_account_id",0,Fill this only if you want automatic analytic accounting entries on production orders.,如果你要自动在生产订单进行分析会计，只需填入这里
mrp,help,"mrp.workcenter,product_id",0,Fill this product to easily track your production costs in the analytic accounting.,填入产品将更容易在分析会计中跟踪你的生产成本。
mrp,view,mrp.production,mrp.mrp_production_form_view,Finished Products,产成品
mrp,field,"mrp.production,location_dest_id",0,Finished Products Location,产成品库位
mrp,field,"mrp.bom,message_follower_ids",0,Followers,关注者
mrp,field,"mrp.production,message_follower_ids",0,Followers,关注者
mrp,field,"mrp.production.workcenter.line,message_follower_ids",0,Followers,关注者
mrp,view,mrp.production,mrp.mrp_production_form_view,Force Reservation,强制预留
mrp,help,"product.template,track_production",0,Forces to specify a Serial Number for all moves containing this product and generated by a Manufacturing Order,Forces to specify a Serial Number for all moves containing this product and generated by a Manufacturing Order
mrp,field,"mrp.workcenter,costs_general_account_id",0,General Account,总账
mrp,view,mrp.workcenter,mrp.mrp_workcenter_view,General Information,一般信息
mrp,help,"mrp.bom,sequence",0,Gives the sequence order when displaying a list of bills of material.,输入序号用于物料清单列表排序
mrp,help,"mrp.routing.workcenter,sequence",0,Gives the sequence order when displaying a list of routing Work Centers.,指定一个编号，用于在显示一系列工作中心时排序。
mrp,help,"mrp.production.workcenter.line,sequence",0,Gives the sequence order when displaying a list of work orders.,输入序号用于显示工作中心列表
mrp,help,"mrp.bom.line,sequence",0,Gives the sequence order when displaying.,Gives the sequence order when displaying.
mrp,view,mrp.property,mrp.view_mrp_property_search,Group By,分组于
mrp,view,mrp.bom,mrp.view_mrp_bom_filter,Group By...,分组...
mrp,view,mrp.bom.line,mrp.view_mrp_bom_line_filter,Group By...,分组...
mrp,view,mrp.production,mrp.view_mrp_production_filter,Group By...,分组...
mrp,view,mrp.routing,mrp.mrp_routing_search_view,Group By...,分组...
mrp,view,mrp.workcenter,mrp.view_mrp_workcenter_search,Group By...,分组...
mrp,help,"mrp.bom,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.",记住交谈者的主要特征（信息的编号，。。。），此主要特征为html格式，以便插入看板视图。
mrp,help,"mrp.production,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.",记住交谈者的主要特征（信息的编号，。。。），此主要特征为html格式，以便插入看板视图。
mrp,help,"mrp.production.workcenter.line,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.",记住交谈者的主要特征（信息的编号，。。。），此主要特征为html格式，以便插入看板视图。
mrp,field,"mrp.workcenter,costs_hour_account_id",0,Hour Account,时间科目
mrp,code,addons/mrp/report/price.py,132,Hourly Cost,小时成本
mrp,field,"change.production.qty,id",0,ID,ID
mrp,field,"mrp.bom,id",0,ID,ID
mrp,field,"mrp.bom.line,id",0,ID,ID
mrp,field,"mrp.config.settings,id",0,ID,ID
mrp,field,"mrp.product.produce,id",0,ID,ID
mrp,field,"mrp.product.produce.line,id",0,ID,ID
mrp,field,"mrp.product_price,id",0,ID,ID
mrp,field,"mrp.production,id",0,ID,ID
mrp,field,"mrp.production.product.line,id",0,ID,ID
mrp,field,"mrp.production.workcenter.line,id",0,ID,ID
mrp,field,"mrp.property,id",0,ID,ID
mrp,field,"mrp.property.group,id",0,ID,ID
mrp,field,"mrp.routing,id",0,ID,ID
mrp,field,"mrp.routing.workcenter,id",0,ID,ID
mrp,field,"mrp.workcenter,id",0,ID,ID
mrp,field,"mrp.workcenter.load,id",0,ID,ID
mrp,field,"report.mrp.inout,id",0,ID,ID
mrp,field,"report.mrp.report_mrpbomstructure,id",0,ID,ID
mrp,field,"report.workcenter.load,id",0,ID,ID
mrp,field,"stock.move.consume,id",0,ID,ID
mrp,help,"mrp.bom,product_id",0,If a product variant is defined the BOM is available only for this product.,If a product variant is defined the BOM is available only for this product.
mrp,help,"mrp.bom,message_unread",0,If checked new messages require your attention.,查看是否有需要留意的新信息。
mrp,help,"mrp.production,message_unread",0,If checked new messages require your attention.,查看是否有需要留意的新信息。
mrp,help,"mrp.production.workcenter.line,message_unread",0,If checked new messages require your attention.,查看是否有需要留意的新信息。
mrp,help,"mrp.bom,active",0,"If the active field is set to False, it will allow you to hide the bills of material without removing it.",如果去掉“启用”的勾，可以不用删除就隐藏物料清单
mrp,help,"mrp.routing,active",0,"If the active field is set to False, it will allow you to hide the routing without removing it.",如果去掉这个启用的勾，工艺不需要删除就可以隐藏
mrp,view,mrp.production,mrp.view_mrp_production_filter,In Production,生产中
mrp,view,mrp.routing,mrp.mrp_routing_search_view,Inactive,不活跃的
mrp,view,mrp.workcenter,mrp.view_mrp_workcenter_search,Inactive,不活跃的
mrp,field,"mrp.bom,position",0,Internal Reference,内部参考
mrp,code,addons/mrp/mrp.py,301,Invalid Action!,Invalid Action!
mrp,code,addons/mrp/mrp.py,327,Invalid Action!,Invalid Action!
mrp,code,addons/mrp/mrp.py,618,Invalid Action!,Invalid Action!
mrp,field,"mrp.bom,message_is_follower",0,Is a Follower,是一个关注者
mrp,field,"mrp.production,message_is_follower",0,Is a Follower,是一个关注者
mrp,field,"mrp.production.workcenter.line,message_is_follower",0,Is a Follower,是一个关注者
mrp,help,"mrp.routing,location_id",0,Keep empty if you produce at the location where the finished products are needed.Set a location if you produce at a fixed location. This can be a partner location if you subcontract the manufacturing operations.,如果你在本地生产这成品你需要留空
mrp,field,"mrp.bom,message_last_post",0,Last Message Date,最后信息日期
mrp,field,"mrp.production,message_last_post",0,Last Message Date,最后信息日期
mrp,field,"mrp.production.workcenter.line,message_last_post",0,Last Message Date,最后信息日期
mrp,field,"change.production.qty,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.bom,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.bom.line,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.config.settings,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.product.produce,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.product.produce.line,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.product_price,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.production,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.production.product.line,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.production.workcenter.line,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.property,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.property.group,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.routing,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.routing.workcenter,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.workcenter,write_uid",0,Last Updated by,最后更新
mrp,field,"mrp.workcenter.load,write_uid",0,Last Updated by,最后更新
mrp,field,"stock.move.consume,write_uid",0,Last Updated by,最后更新
mrp,field,"change.production.qty,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.bom,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.bom.line,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.config.settings,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.product.produce,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.product.produce.line,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.product_price,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.production,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.production.product.line,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.production.workcenter.line,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.property,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.property.group,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.routing,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.routing.workcenter,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.workcenter,write_date",0,Last Updated on,最后更新
mrp,field,"mrp.workcenter.load,write_date",0,Last Updated on,最后更新
mrp,field,"stock.move.consume,write_date",0,Last Updated on,最后更新
mrp,view,mrp.production,mrp.view_mrp_production_filter,Late,延迟
mrp,field,"stock.move.consume,location_id",0,Location,地点
mrp,help,"mrp.production,location_src_id",0,Location where the system will look for components.,系统用于查找部件的库位。
mrp,help,"mrp.production,location_dest_id",0,Location where the system will stock the finished products.,系统存储成品的库位
mrp,field,"mrp.product.produce,lot_id",0,Lot,批次
